ID,Name,Age,Gender,City,Country,CreditCard,FullAddress,UserSignUpDate,UserLastPurchaseDate,UserStatus,UserTotalPurchases,UserSegment,UserLocation,UserSourceType,UserLastLoginDate,UserPurchaseFrequency,ProductName,Category,Subcategory,Price,DatePurchase,Quantity,Rating,Comment
1,Michele Best,72,M,Port Sergio,Egypt,2556439104848944,4039 David Fords Apt. 678; Lake Christopherberg; PA 42384,2023-03-25,2023-05-06,Churned,7,Frequent Shopper,Taylorbury,Paid Ads,2023-05-15,Yearly,FreshVegetables,Grocery,Vegetables,-79,2023-03-26,1,1,Really development floor of.
112,Sean Anderson,150,M,Meltonfurt,Canada,2297645020158028,81564 Patrick Extensions; Bondberg; MD 05879,2022-07-09,2023-01-13,Churned,2,Occasional Shopper,Port Susan,Organic Search,2023-04-06,Yearly,ChairPlus,Furniture,Chair,542,2022-06-03,-1,2,Off lay special two effect.
698,Lisa Hill,150,F,Port Lindsey,Ethiopia,5450886465148225,60920 Laura Mount; Deanport; HI 62136,2022-10-07,2022-12-30,Churned,15,High Value,Chrisland,Referral,2023-06-12,Yearly,ProShirt,Clothing,Shirt,-16,2023-06-08,-2,1,Any table support medical.
1431,Charles Dyer,5,F,West Teresaton,Andorra,2616412743260902,Unit 2282 Box 5790; DPO AP 85758,2021-11-05,2023-04-15,Churned,3,Occasional Shopper,New Kennethside,Organic Search,2023-04-26,Yearly,ChairPlus,Furniture,Chair,333,2022-01-30,-1,0,Cultural anything life million foot watch.
951,Daniel Johnson,80,F,Christianside,Turkey,2234409208193885,PSC 2844; Box 2366; APO AA 00839,2022-10-16,2023-07-06,Active,6,Frequent Shopper,West Jessica,Organic Search,2023-07-28,Yearly,ProShirt,Clothing,Shirt,761,2022-02-19,-5,5,Success represent run brother.
1317,Jeffery Johnson,-4,F,Thompsonchester,Tunisia,2720474059361735,44877 Brandy Junctions Apt. 397; New Amandafort; UT 77935,2022-07-03,2022-07-20,Churned,13,High Value,Staceyland,Organic Search,2022-09-09,Rarely,UltraSpeaker,Electronics,Speaker,165,2020-12-08,0,4,Consumer ball political your play.
1291,Mathew Walton,76,M,East Brandonfort,Uruguay,2253357567674522,306 Salazar Mountains Suite 666; Butlerchester; FM 90279,2023-06-14,2023-08-12,Active,1,Occasional Shopper,Lake Troyberg,Paid Ads,2023-08-12,Monthly,VegetablesBurst,Grocery,Vegetables,887,2023-05-09,-2,3,Off run fine bag however.
1353,Megan Johnson,-5,F,Lake Veronica,Grenada,2251267889970353,704 Courtney Mount Apt. 943; Leefort; VT 21319,2022-02-01,2022-05-03,Churned,14,High Value,Ericberg,Paid Ads,2022-05-26,Rarely,EducationalGuide,Books,Educational,-61,2021-11-27,4,3,Different machine read.
441,James Cook,31,M,East Katherineville,Suriname,5409446708568465,0713 Jeremy Dam Apt. 872; Port Bryanfurt; NJ 29317,2022-08-03,2023-05-21,Churned,15,High Value,West Aimeeberg,Referral,2023-07-19,Yearly,TastyVegetables,Grocery,Vegetables,771,2021-05-15,-5,1,Paper window tough loss understand establish north.
1136,Angela Taylor,150,F,Mckayland,Nigeria,2224356617370657,56284 Elizabeth Camp Suite 248; Millerfurt; VA 19016,2021-09-30,2023-07-10,Active,12,High Value,Johnsonland,Paid Ads,2023-08-18,Yearly,SofaPlus,Furniture,Sofa,709,2021-12-21,-2,1,Both three both building ten.
1256,Sarah Livingston,4,M,South Annette,Thailand,2231430506411673,7015 Ramsey Knolls; Christianfurt; GU 65587,2023-02-13,2023-02-16,Churned,9,Frequent Shopper,South Amanda,Organic Search,2023-05-26,Yearly,TastySnacks,Grocery,Snacks,153,2020-12-09,-3,3,Article where large office standard occur.
663,David Brady,150,F,New Steve,French Southern Territories,2720369670928146,9236 Jennifer Wells; East Roger; IA 33554,2022-05-11,2023-01-20,Churned,2,Occasional Shopper,East Roy,Organic Search,2023-07-03,Yearly,ProShirt,Clothing,Shirt,418,2023-02-02,-1,4,Society beat magazine yet alone.
1372,Jillian Conner,150,F,Wardfurt,Jamaica,2282619173948631,8196 Brent Crossing Suite 195; Troytown; IL 47448,2022-09-05,2022-10-12,Churned,3,Occasional Shopper,Keithville,Organic Search,2023-06-07,Yearly,PantsFits,Clothing,Pants,818,2023-01-25,-5,1,Democratic beat small how travel.
1257,Carlos Maxwell,0,M,Austinfort,Sao Tome and Principe,2355587732740025,092 Mccarthy Bridge Apt. 975; East Ryan; PR 24719,2021-09-13,2022-06-13,Churned,6,Frequent Shopper,Morganshire,Organic Search,2023-05-30,Rarely,ProShirt,Clothing,Shirt,-70,2022-12-09,6,1,Beat training prevent off mouth.
1331,Crystal Mcdonald,0,F,Lewisfurt,Togo,2241799800413710,06701 Jacqueline Circles Suite 807; Maryshire; DC 80572,2023-05-01,2023-08-10,Active,13,High Value,Michaelberg,Organic Search,2023-08-22,Monthly,FreshSnacks,Grocery,Snacks,39,2022-05-15,9,-1,Military business necessary why see try article.
317,Randy Jackson,4,M,Andrewchester,Gambia,5366040321256235,860 Kenneth Courts; Stacieberg; WA 31240,2023-06-19,2023-06-22,Active,5,Occasional Shopper,Chadland,Referral,2023-07-18,Yearly,LaptopPro,Electronics,Laptop,-99,2020-12-19,9,2,Because future right ask save suffer three group.
648,Ryan Vasquez,57,M,North Lukemouth,Madagascar,5249793540551256,001 Smith Mill Apt. 174; Kellyside; WA 97967,2021-09-29,2023-07-11,Active,15,High Value,Lake Kristinechester,Organic Search,2023-08-05,Yearly,VegetablesBurst,Grocery,Vegetables,502,2020-09-11,5,4,Budget agreement quality.
709,Cindy Wells,61,M,Port Carla,Norfolk Island,2705543753524811,Unit 7552 Box 4265; DPO AP 37113,2023-08-25,2023-08-25,Active,7,Frequent Shopper,Port Mitchellstad,Organic Search,2023-08-25,Monthly,FreshBeverages,Grocery,Beverages,-25,2022-05-07,-3,1,Arm again suffer power.
1282,Javier Howard,150,M,Juliaview,Puerto Rico,5398454720192531,45539 Nelson Forges Apt. 007; Jacobshaven; NM 75096,2022-04-26,2022-12-29,Churned,14,High Value,Ellisside,Paid Ads,2023-03-30,Yearly,UltraLaptop,Electronics,Laptop,-68,2020-12-12,-4,2,Coach Republican dream military north thing inside.
972,Christopher Hill,-3,F,Joshuaborough,Nauru,5300176385930080,94633 Bishop Lodge; East Larry; AZ 69550,2022-04-14,2023-03-10,Churned,7,Frequent Shopper,East John,Paid Ads,2023-05-28,Yearly,JacketWear,Clothing,Jacket,251,2020-12-18,-5,5,Painting really act son against during.
627,William Nguyen MD,27,F,Tiffanymouth,Anguilla,2704105237039179,614 Chapman Ports Apt. 520; Port Sandra; NC 70149,2023-01-22,2023-07-29,Active,14,High Value,Jenniferstad,Paid Ads,2023-07-29,Monthly,PantsFits,Clothing,Pants,-40,2020-11-04,-5,1,Seat three behavior never conference.
632,Bethany Ramirez,10,M,Ortegabury,Czech Republic,5564262547397631,778 Jamie Crest; Bartonberg; NE 17575,2022-02-05,2022-04-10,Churned,5,Occasional Shopper,North Mitchellborough,Referral,2023-05-21,Rarely,EducationalTales,Books,Educational,866,2021-10-03,0,-1,There recently nearly rich though sense.
1306,Sandra Ortiz,13,F,Bakerbury,Marshall Islands,5418371438666604,14769 Henry Harbor Suite 135; Dianeland; GU 04968,2022-05-06,2022-11-22,Churned,3,Occasional Shopper,Phillipfort,Referral,2023-04-24,Yearly,PantsFits,Clothing,Pants,-29,2022-05-07,1,-1,Strong her shoulder without trial knowledge huge exactly.
1248,Thomas Franklin,-5,M,East Benjamin,Iraq,2346783367216199,22666 Shawn Lane Apt. 984; West Mollyfurt; MN 82347,2022-12-05,2023-01-26,Churned,3,Occasional Shopper,North Christopher,Paid Ads,2023-07-31,Yearly,ProPants,Clothing,Pants,978,2021-11-27,5,6,When save many mouth.
1461,Sandra Sims,150,M,East Georgefurt,Senegal,5191633603316528,7979 Ronnie Walk; West John; MO 95297,2022-04-18,2023-03-01,Churned,13,High Value,New Austinchester,Paid Ads,2023-03-30,Yearly,Non-fictionGuide,Books,Non-fiction,318,2022-02-19,6,-1,Way despite success each late.
1254,Carlos Rice,47,M,Chelseashire,United States Minor Outlying Islands,5262875159991949,001 Irwin Shore; New Joel; AK 96315,2022-03-05,2022-10-01,Churned,7,Frequent Shopper,Myersmouth,Paid Ads,2023-01-18,Yearly,ShirtWear,Clothing,Shirt,970,2022-05-10,10,5,Consider mind can local although.
1383,Dominic Goodman,58,M,Ronaldburgh,Angola,2225978786087199,066 Lauren Forks Apt. 260; West Denise; TN 11104,2022-07-28,2022-08-31,Churned,2,Occasional Shopper,West Sandrafort,Referral,2023-01-28,Yearly,TableDeluxe,Furniture,Table,454,2021-09-07,2,4,Public behavior become party expert alone.
795,Colleen Huynh,4,F,Rittermouth,Honduras,2286241179627873,91377 Amy Way; Woodsshire; CO 64438,2023-03-06,2023-05-06,Churned,4,Occasional Shopper,Barryburgh,Referral,2023-08-22,Yearly,TastyBeverages,Grocery,Beverages,612,2022-10-22,6,2,Look common outside school.
645,Caleb Bishop,-4,F,Paulville,Antarctica (the territory South of 60 deg S),2392014839796466,818 Reeves Skyway; Lake Miashire; DC 33127,2021-11-11,2023-07-09,Active,1,Occasional Shopper,East Jennifershire,Paid Ads,2023-08-23,Yearly,MegaPhone,Electronics,Phone,71,2020-10-11,-3,4,Station culture major per summer meeting citizen.
1012,Bryan Barrett,150,F,Chenview,Chile,5499999975430216,913 Stephen Burgs; Rachelfort; FL 95868,2022-03-14,2023-05-08,Churned,3,Occasional Shopper,Reillytown,Organic Search,2023-05-18,Yearly,BeveragesBurst,Grocery,Beverages,-63,2022-10-06,1,5,Try floor suddenly just region city performance.
556,Thomas Harris,150,M,Harrisberg,Holy See (Vatican City State),5200623560702454,78920 Lopez Curve; Kennethberg; DE 64447,2023-05-26,2023-08-09,Active,5,Occasional Shopper,Mathisburgh,Paid Ads,2023-08-16,Monthly,BeveragesBurst,Grocery,Beverages,603,2021-09-09,8,2,Save PM per energy rather staff song.
681,Brian James,14,M,Port Rebeccahaven,American Samoa,2720818579358110,5060 James Mountains; Norrisstad; GA 75224,2022-08-01,2022-09-14,Churned,8,Frequent Shopper,Danielshaven,Paid Ads,2022-09-19,Yearly,FreshSnacks,Grocery,Snacks,34,2020-11-04,9,6,Community want financial explain job control choice.
577,Laura Morris,20,F,New Scottmouth,Isle of Man,2719490723377231,868 Wilson Gateway; Port Susanmouth; IN 81725,2021-12-29,2022-03-23,Churned,15,High Value,Andreafurt,Paid Ads,2023-02-04,Rarely,ProJacket,Clothing,Jacket,601,2022-08-12,-5,5,Good method sign under.
1109,Christopher Gardner,0,M,Robertshire,Chad,2229914952210865,806 Johnson Glens; Briannashire; ND 26816,2022-01-31,2023-04-04,Churned,3,Occasional Shopper,North Jon,Paid Ads,2023-07-06,Yearly,PhoneMaster,Electronics,Phone,894,2020-12-07,9,-1,Father compare get work.
1266,Jessica Cobb,35,M,Bentonshire,Armenia,2259228493820311,222 David Groves; Mariamouth; WV 99272,2021-10-01,2023-05-19,Churned,5,Occasional Shopper,Ariashaven,Paid Ads,2023-07-26,Yearly,TastyVegetables,Grocery,Vegetables,-12,2023-05-10,10,1,Happy for politics image.
1183,Caleb Gonzalez,-1,M,Moorehaven,Portugal,2572944569612958,108 Daniel Trail Apt. 607; Anthonyview; AK 46209,2021-09-27,2022-06-15,Churned,13,High Value,East Erikaburgh,Organic Search,2023-03-15,Rarely,UltraLaptop,Electronics,Laptop,969,2020-12-22,-4,3,Arm some sport fine young phone yourself.
524,Justin Greer,150,F,South Karenberg,Honduras,5342553210123000,74516 Julian Lakes; Kellerton; CA 48725,2022-02-18,2023-01-27,Churned,7,Frequent Shopper,North Jonathanhaven,Organic Search,2023-05-09,Yearly,VegetablesBurst,Grocery,Vegetables,-89,2021-10-23,0,4,Night challenge all structure nothing piece.
1059,Anthony Dixon,-5,M,Kimberlybury,Nauru,2504326513246682,605 Flores Centers; Aprilborough; UT 17889,2022-04-11,2023-06-13,Active,10,Frequent Shopper,Sandratown,Referral,2023-07-27,Yearly,VegetablesBurst,Grocery,Vegetables,982,2023-01-15,-2,1,Energy community million realize.
540,Whitney Fowler,4,F,Phillipsfurt,Samoa,2700221527804075,66763 Denise Brooks Suite 273; Oscarside; MA 02137,2022-03-21,2022-11-05,Churned,3,Occasional Shopper,Campbellstad,Referral,2023-01-12,Yearly,,Clothing,Pants,-80,2022-05-25,0,2,Hour still myself their get common.
1194,Michelle Jones,-5,M,Carlbury,Switzerland,2362208868497592,201 Keller Extensions; South Joannetown; FL 29493,2022-09-17,2023-05-22,Churned,1,Occasional Shopper,Melissafort,Referral,2023-06-22,Yearly,ComfortTable,Furniture,Table,-10,2022-10-06,-4,6,Major baby off arm authority.
748,Elizabeth Buckley,85,M,Mitchellchester,Monaco,2701917216074602,129 Susan Freeway Apt. 521; Cruzstad; SD 07203,2021-10-27,2023-05-14,Churned,11,High Value,South Eddiefort,Paid Ads,2023-08-14,Yearly,FreshVegetables,Grocery,Vegetables,-36,2021-03-19,3,2,Face treat represent issue whatever let.
1386,Katie Sherman,21,F,West Robertburgh,Georgia,2233116423253128,104 Scott Coves; Emilyfurt; AZ 82973,2022-11-29,2023-07-15,Active,7,Frequent Shopper,Georgebury,Paid Ads,2023-08-21,Yearly,SpeakerPro,Electronics,Speaker,608,2023-08-14,4,5,Right baby business dream rate left onto wind.
484,Lee Barr,46,M,South Karenstad,Panama,2702799172362729,89609 Charles Pike Suite 280; Alexanderside; NJ 53439,2022-11-29,2023-01-10,Churned,2,Occasional Shopper,Jeremyside,Referral,2023-04-27,Yearly,ProJacket,Clothing,Jacket,-75,2022-07-25,-5,2,Bank reality home season.
95,Carol Duncan,150,F,New Jamesshire,Malawi,5386428189210434,Unit 7627 Box 9740; DPO AP 60686,2022-07-30,2023-04-14,Churned,11,High Value,Pattersonburgh,Referral,2023-05-14,Yearly,SpeakerMaster,Electronics,Speaker,324,2020-09-03,-4,1,Stuff writer model feel quality watch hit.
1020,James Rivera,41,M,North Elizabethfurt,Australia,5220598403760925,63667 Brooks Greens Suite 470; Paulland; NY 29685,2022-10-27,2022-12-01,Churned,5,Occasional Shopper,East Barbaraview,Paid Ads,2023-03-24,Yearly,,Furniture,Chair,-94,2021-05-24,-3,5,Ok remain always hand new peace health.
563,Gregory Turner,1,F,Port William,Namibia,2720083470979775,PSC 5503; Box 4944; APO AE 68712,2022-08-20,2023-07-19,Active,1,Occasional Shopper,Kellyside,Referral,2023-08-03,Yearly,Non-fictionGuide,Books,Non-fiction,-95,2023-04-10,5,0,Meet effect others the evidence.
1264,Douglas Reid,150,F,Jacksontown,Kazakhstan,2708877326027150,958 Thomas Glen Apt. 087; Port Andrewview; OH 12371,2022-01-12,2023-08-21,Active,3,Occasional Shopper,Jenniferhaven,Organic Search,2023-08-25,Monthly,TastyVegetables,Grocery,Vegetables,-82,2023-05-03,3,4,Public while few maybe system.
742,Sheila Price,-3,M,Aaronborough,New Caledonia,2271295577245784,80155 Ryan Crest; Thomasmouth; PR 58797,2022-02-26,2023-01-29,Churned,15,High Value,Carrollmouth,Referral,2023-04-10,Yearly,EducationalGuide,Books,Educational,483,2023-05-03,-3,-1,Beat could cut create everyone meet article.
863,Kenneth Willis,-2,M,New Ryanfurt,Uruguay,2706807212697073,74408 Eric Fords Apt. 686; South Jessica; NY 49476,2022-01-06,2023-03-13,Churned,2,Occasional Shopper,Morrisfort,Referral,2023-07-14,Yearly,SofaDeluxe,Furniture,Sofa,402,2021-03-19,9,3,Entire later leave check along figure big.
891,Joseph Rodriguez,150,M,Jamieville,Tajikistan,2294884476645500,5747 Williams Roads Suite 831; Lake Thomas; PW 81855,2021-09-24,2022-02-16,Churned,13,High Value,Turnerhaven,Paid Ads,2022-08-09,Rarely,ChairPlus,Furniture,Chair,250,2023-02-11,5,-1,Reach interesting garden this professional somebody sign.
1038,Louis Acosta,49,M,Lopezmouth,Greenland,5295394203965660,PSC 4841; Box 1082; APO AE 19421,2022-04-11,2022-04-28,Churned,15,High Value,Stevensview,Referral,2022-05-09,Rarely,ChairDeluxe,Furniture,Chair,-68,2021-07-17,-1,1,Along who level.
206,Sarah Rodriguez,56,F,Heatherburgh,Jersey,2230807596423802,109 Quinn Ridges Suite 429; Port Roger; VT 80583,2022-07-12,2023-04-25,Churned,2,Occasional Shopper,New Monica,Paid Ads,2023-08-12,Yearly,ProShirt,Clothing,Shirt,74,2022-01-22,1,-1,Environmental cover after.
392,Gary Fleming,-2,F,Fraziermouth,Kyrgyz Republic,2679945181277247,57264 Edward Knolls Suite 711; South Dennisfort; CA 82208,2022-05-31,2023-08-21,Active,9,Frequent Shopper,Kevinmouth,Referral,2023-08-22,Monthly,UltraPhone,Electronics,Phone,50,2023-08-02,1,-1,Chance finish part answer think relate.
794,Michael Hood,65,F,Port Martin,Poland,5483787574308737,5350 Neil Corners; West Jeffrey; VT 80415,2022-11-26,2023-03-21,Churned,5,Occasional Shopper,Jennifershire,Referral,2023-06-01,Yearly,SnacksBurst,Grocery,Snacks,-50,2020-09-30,-5,-1,System that artist off much task wear choose.
870,Anthony Levine,57,M,Tanyahaven,United States of America,2720797121491696,2183 Dennis Prairie Apt. 149; East Phillipport; AL 71492,2022-09-23,2023-03-27,Churned,11,High Value,Lake Johnfort,Organic Search,2023-07-14,Yearly,Non-fictionBurst,Books,Non-fiction,-81,2023-07-15,-2,5,Career join player business fast support together.
397,Alejandra Johnson,-5,M,West Pamela,Moldova,2708194803456559,065 Powell Brook; Blackberg; OH 64957,2023-06-15,2023-06-24,Active,14,High Value,Fryeview,Paid Ads,2023-08-08,Yearly,ComfortChair,Furniture,Chair,984,2022-03-30,5,-1,Skill similar table play business.
766,Amy Greer,24,F,Bruceberg,Norway,2625208119051985,5148 Hanson Valley Apt. 188; Carolynport; AK 15218,2023-03-18,2023-05-22,Churned,7,Frequent Shopper,Brandonmouth,Paid Ads,2023-07-30,Yearly,FreshSnacks,Grocery,Snacks,331,2020-11-14,-4,5,That expect team in night word sea.
1376,Jennifer Salazar,3,M,East Hayley,Seychelles,2292040157729673,40190 Angela Brooks Suite 799; Josephside; AZ 59528,2022-03-30,2023-06-08,Active,4,Occasional Shopper,Port Pamela,Referral,2023-08-08,Yearly,PhoneMaster,Electronics,Phone,-91,2022-06-24,6,5,Area movement mind red later.
1241,April Martin,150,F,Angelicaberg,Argentina,2596300129203956,72561 Vaughn Parkway; West Andrew; WA 29621,2022-07-02,2023-04-22,Churned,8,Frequent Shopper,East Lisa,Referral,2023-08-09,Yearly,MegaSpeaker,Electronics,Speaker,-82,2021-06-10,9,5,Spring performance world upon.
1028,Jonathan Wood,3,F,Lake Jessica,Grenada,2297960649339978,11250 Rodriguez Canyon Apt. 263; New Karen; GU 59097,2021-11-25,2022-12-15,Churned,12,High Value,West Susan,Referral,2023-02-18,Yearly,JacketFits,Clothing,Jacket,-45,2021-01-13,-4,2,Usually camera authority when leave contain.
642,Wanda Cooper,34,M,East Deborahfurt,Argentina,2720285171205679,23616 Kathryn Turnpike; Jacksonshire; FL 59628,2023-02-06,2023-04-30,Churned,13,High Value,Lake Ashley,Organic Search,2023-06-25,Yearly,ProPants,Clothing,Pants,202,2021-03-06,10,3,Big model test goal sport oil program.
612,Diana Lee,-2,M,East Rachelborough,North Macedonia,2222619488655478,9204 Wendy Dam Suite 655; Larabury; MT 71354,2021-12-12,2022-10-17,Churned,11,High Value,Kevinhaven,Referral,2023-06-26,Yearly,PhoneMaster,Electronics,Phone,893,2022-10-19,-1,5,Training door knowledge.
960,Gabriel Lee,45,M,South Markberg,Mismatched Country,2709652219796404,USNV Mills; FPO AP 71963,2022-12-05,2023-08-19,Active,8,Frequent Shopper,Grantside,Organic Search,2023-08-23,Monthly,,Electronics,Phone,349,2022-04-20,7,3,Establish open director TV listen else modern.
725,Renee Cruz,150,M,Port Dana,Saint Kitts and Nevis,2585884103279010,1600 Klein Mount; Thomasshire; WV 88303,2023-06-27,2023-07-11,Active,5,Occasional Shopper,Ryanfurt,Referral,2023-08-15,Yearly,ComfortSofa,Furniture,Sofa,-10,2022-01-05,1,2,Beat put not two meet fact establish write.
683,Derek Young,0,M,Perezhaven,Afghanistan,2250198839329351,5657 Booker Plaza; Ricefurt; TX 47794,2022-06-20,2022-09-26,Churned,12,High Value,Sherryshire,Organic Search,2023-05-31,Yearly,TableDeluxe,Furniture,Table,-68,2021-01-26,3,4,Local nor medical draw some weight.
98,Phillip Huffman,-3,M,East Bethany,Reunion,2280066892847003,5089 Samantha Way; Lisaland; WA 95584,2023-07-29,2023-08-16,Active,12,High Value,Greenmouth,Paid Ads,2023-08-23,Monthly,JacketFits,Clothing,Jacket,667,2020-11-08,2,1,Score remember control today.
804,Christine Moreno,150,F,Jacksontown,Guadeloupe,2283363255697167,5139 Dixon Village Suite 519; North Bradleyside; NH 17233,2023-08-25,2023-08-25,Active,11,High Value,Lake Karenland,Referral,2023-08-25,Monthly,TastyVegetables,Grocery,Vegetables,241,2023-08-05,7,4,Half decade modern modern.
406,Diana Miller,-3,F,New Amandahaven,Estonia,2277613399753427,4885 Serrano Point; Autumnfurt; MA 63448,2023-03-01,2023-03-22,Churned,8,Frequent Shopper,North Mary,Paid Ads,2023-06-13,Yearly,TablePlus,Furniture,Table,379,2020-10-14,4,3,Within Congress serve smile.
502,Charles Robinson,89,M,Grossport,Finland,2408174317302740,4101 Conrad Key Suite 746; Debbieberg; IL 79443,2023-05-06,2023-06-11,Active,2,Occasional Shopper,Howardton,Paid Ads,2023-08-11,Yearly,FreshSnacks,Grocery,Snacks,-11,2021-09-09,-1,5,Then check produce serious social marriage.
1071,Peggy Boyd,20,M,Jessicamouth,United Kingdom,5243180386117796,99352 Garcia Green; West Raymondchester; NC 64782,2022-09-05,2023-01-18,Churned,6,Frequent Shopper,Feliciaside,Paid Ads,2023-06-17,Yearly,LaptopMaster,Electronics,Laptop,-86,2021-12-21,0,5,Pass Mrs national billion place not time stop.
1056,Jeffrey Scott,150,M,East Johnmouth,Bangladesh,2253248763773301,12359 Ronald Lake Apt. 074; South Andreaburgh; RI 41635,2023-07-02,2023-08-11,Active,13,High Value,New Andrew,Referral,2023-08-21,Monthly,PhoneMaster,Electronics,Phone,589,2023-04-18,5,4,Ask lot identify everyone actually especially avoid.
929,Jason Villa,13,M,Lake Kevinstad,Aruba,5197995003163972,93617 Wilson Fords; Port Teresaport; MD 30456,2023-07-20,2023-07-29,Active,11,High Value,Martinezland,Paid Ads,2023-08-12,Monthly,LaptopMaster,Electronics,Laptop,544,2020-11-02,0,3,Identify reality here serious hope effort.
779,Julie Washington,150,M,Amberport,Micronesia,2575071524101096,8854 Ronald Prairie; Hamiltonshire; CA 93145,2022-07-15,2022-07-21,Churned,3,Occasional Shopper,West Seanport,Organic Search,2023-04-19,Rarely,BeveragesBurst,Grocery,Beverages,-74,2022-07-16,-5,5,Wish sing I bed direction can maintain.
200,Aaron Ramirez,90,F,Willischester,Mismatched Country,2253055283033078,8266 Khan Street Apt. 348; Stokesmouth; MT 20820,2022-12-07,2023-01-27,Churned,3,Occasional Shopper,Port Melissaland,Paid Ads,2023-05-31,Yearly,,Furniture,Table,-52,2022-12-06,8,-1,East fear black some discover strategy.
134,Lindsey Lowe,-5,M,Lisaside,Albania,2709132899312632,PSC 6789; Box 8808; APO AA 67793,2022-04-07,2023-06-04,Active,4,Occasional Shopper,Lake Chadborough,Referral,2023-06-05,Yearly,ChairPlus,Furniture,Chair,-27,2023-07-24,9,4,Determine best difficult.
1051,Nancy Cabrera,150,M,New Marcview,Cyprus,5114525575012263,30544 Zachary Ferry Apt. 851; Mccoystad; VI 23035,2022-05-07,2023-08-17,Active,5,Occasional Shopper,Cindybury,Paid Ads,2023-08-17,Monthly,TablePlus,Furniture,Table,-39,2021-08-14,-2,5,Far standard end.
40,David Jones,150,M,Duranland,Mismatched Country,2702789931985977,579 Brown Burg; Kingfurt; HI 40336,2022-04-06,2023-06-12,Active,4,Occasional Shopper,Stephanieshire,Organic Search,2023-08-03,Yearly,,Books,Educational,-28,2020-10-25,-4,3,Such girl capital citizen often.
1017,Robert Montgomery,53,M,Brandonstad,Estonia,2297650580569275,4325 Green Run Apt. 370; Hansenburgh; OH 57558,2023-02-13,2023-08-24,Active,8,Frequent Shopper,Warrenfort,Referral,2023-08-24,Monthly,EducationalTales,Books,Educational,894,2022-05-04,-3,2,Hundred blue pull face much age.
230,Tammy Taylor,1,F,North Dawntown,Saint Pierre and Miquelon,2228007994608328,87810 Miller Walk Suite 195; East Emily; NE 97683,2023-02-10,2023-04-21,Churned,14,High Value,North Raymondburgh,Referral,2023-07-10,Yearly,EducationalTales,Books,Educational,-48,2021-10-10,10,2,Produce cause score reveal candidate red it.
378,Kelli Harris,-2,F,Hintonfurt,Ghana,2235676838381127,950 Medina Junction Apt. 416; Kimberlyport; MI 66414,2022-07-20,2022-09-08,Churned,15,High Value,Stewartside,Referral,2022-10-02,Yearly,SofaDeluxe,Furniture,Sofa,-98,2021-04-05,-2,6,Help feel little color article operation.
288,Jordan Jones,-2,F,Port Garrett,Somalia,2279188378845435,24430 Brian Parkway; West Richard; ME 36073,2022-04-30,2022-09-02,Churned,4,Occasional Shopper,West Andreafort,Organic Search,2023-02-02,Yearly,JacketFits,Clothing,Jacket,-13,2023-05-04,-4,3,Child suffer shoulder who prevent owner keep sell.
418,Daniel Perez,51,M,Salinasfurt,Mongolia,2287082495267583,USCGC Bernard; FPO AA 67040,2022-11-04,2023-03-17,Churned,3,Occasional Shopper,Jensenside,Referral,2023-05-20,Yearly,PhonePro,Electronics,Phone,-41,2020-09-06,-4,1,A wear operation appear candidate food major piece.
391,Susan Moran,150,F,Williamsview,Belarus,2610852254279971,13989 Snyder Square Suite 806; South Kimberlybury; IA 65083,2022-09-30,2023-07-24,Active,5,Occasional Shopper,New Josephberg,Organic Search,2023-07-27,Yearly,PantsWear,Clothing,Pants,864,2023-05-20,-5,3,The rate foot house.
592,Jake Johnson,-3,F,Lake Patrickborough,Bulgaria,2282796589383916,902 Crystal Cliff; Youngview; KS 11358,2022-03-25,2023-06-29,Active,13,High Value,Snyderport,Organic Search,2023-07-01,Yearly,PantsWear,Clothing,Pants,-27,2021-05-19,10,2,Republican get amount book fact.
1162,Charles Thomas,1,M,Bryanburgh,Seychelles,2705647627782172,05469 Jonathan Turnpike; Lake Michael; SC 62335,2021-12-29,2022-01-19,Churned,3,Occasional Shopper,Caseport,Organic Search,2022-03-12,Rarely,BeveragesBurst,Grocery,Beverages,494,2023-04-14,5,-1,See heavy painting turn.
1086,Frederick Ward,2,M,Taylorshire,Dominica,2718423015652020,53883 David Village Apt. 299; Brianburgh; GU 29842,2023-02-28,2023-07-02,Active,8,Frequent Shopper,Lake Georgechester,Paid Ads,2023-08-12,Yearly,TablePlus,Furniture,Table,91,2022-05-18,-2,5,Walk many he group rock policy kid.
647,Tyler Compton,4,M,Shannonborough,Svalbard & Jan Mayen Islands,2720145334144613,496 Taylor Rest Suite 965; New Adrienne; RI 16658,2023-06-12,2023-07-30,Active,11,High Value,Debratown,Referral,2023-08-07,Monthly,UltraSpeaker,Electronics,Speaker,709,2022-01-29,-2,1,Around apply will.
1152,Kenneth Lopez,150,M,East Joseville,Liberia,2407202983068179,696 Michael Land; Lake Lawrence; FM 35107,2022-10-04,2022-10-16,Churned,13,High Value,Rodriguezchester,Organic Search,2023-07-11,Yearly,TastyVegetables,Grocery,Vegetables,-76,2022-01-04,8,0,Subject question door quality top play anyone.
1367,Thomas Lambert,150,M,Melissamouth,Tuvalu,2230953728198381,92172 James River Suite 419; Brianamouth; DE 32923,2022-07-12,2023-02-27,Churned,11,High Value,North Stephanie,Paid Ads,2023-05-08,Yearly,MegaLaptop,Electronics,Laptop,866,2023-07-05,0,1,Night hospital anything sister collection.
